country,iso3,source_age_group,target_age_group,contacts_per_day,source,source_type
South_Africa,ZAF,child_1_4y,young_adult_18_39y,3.697836,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,middle_adult_40_64y,1.939261,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,elderly_65plus,0.442942,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,infant_0_2m,0.04902,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,infant_3_11m,0.245098,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,child_1_4y,1.20097,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,child_5_9y,5.01561,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,adolescent_10_17y,2.591067,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,young_adult_18_39y,3.668965,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,middle_adult_40_64y,2.233144,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_5_9y,elderly_65plus,0.529015,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,infant_0_2m,0.025876,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,infant_3_11m,0.12938,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,child_1_4y,0.633957,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,child_5_9y,1.616094,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,adolescent_10_17y,9.677175,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,young_adult_18_39y,5.375645,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,middle_adult_40_64y,2.465056,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,adolescent_10_17y,elderly_65plus,0.490494,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,infant_0_2m,0.029945,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,infant_3_11m,0.149727,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,child_1_4y,0.733656,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,child_5_9y,0.820426,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,adolescent_10_17y,1.927251,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,young_adult_18_39y,7.209482,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,middle_adult_40_64y,3.345355,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,young_adult_18_39y,elderly_65plus,0.524786,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,infant_0_2m,0.023499,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,infant_3_11m,0.117493,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,child_1_4y,0.575711,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,child_5_9y,0.747199,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,adolescent_10_17y,1.322386,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,young_adult_18_39y,5.005712,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,middle_adult_40_64y,4.214395,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,middle_adult_40_64y,elderly_65plus,0.665569,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,infant_0_2m,0.020031,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,infant_3_11m,0.100155,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,child_1_4y,0.490753,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,child_5_9y,0.660595,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,adolescent_10_17y,0.982003,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,young_adult_18_39y,2.930581,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,middle_adult_40_64y,2.483937,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,elderly_65plus,elderly_65plus,0.85984,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
