country,starting_resistant_fraction,resistance_label,comparator,comparator_label,infectiousness_reduction,comparator_infant_cases_per_100k,minimum_infectiousness_reduction,reached_comparator,matched_comparator,profiles_matching_comparator,countries_evaluated
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,386.1582189368353,NA,FALSE,FALSE,5,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,471.1630294955563,0.4,TRUE,FALSE,5,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1765.4611013822894,NA,FALSE,FALSE,5,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1034.345933132215,0,TRUE,TRUE,5,9
Australia,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,3204.458926394353,0,TRUE,TRUE,5,9
Brazil,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,469.23776729077383,0.5,TRUE,FALSE,5,9
China,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,3290.9163984413644,0,TRUE,TRUE,5,9
Japan,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,2671.1450774092145,0,TRUE,TRUE,5,9
New_Zealand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,2515.8906290663226,0.2,TRUE,TRUE,5,9
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,386.1582189368353,NA,FALSE,FALSE,5,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,471.1630294955563,0.4,TRUE,FALSE,5,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1765.4611013822894,NA,FALSE,FALSE,5,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1034.345933132215,0,TRUE,TRUE,5,9
Australia,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,3204.458926394353,0,TRUE,TRUE,6,9
Brazil,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,469.23776729077383,0.5,TRUE,FALSE,6,9
China,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,3290.9163984413644,0,TRUE,TRUE,6,9
Japan,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,2671.1450774092145,0,TRUE,TRUE,6,9
New_Zealand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,2515.8906290663226,0.2,TRUE,TRUE,6,9
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,386.1582189368353,NA,FALSE,FALSE,6,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,471.1630294955563,0.4,TRUE,TRUE,6,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1765.4611013822894,NA,FALSE,FALSE,6,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1034.345933132215,0,TRUE,TRUE,6,9
Australia,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,3204.458926394353,0,TRUE,TRUE,6,9
Brazil,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,469.23776729077383,0.5,TRUE,FALSE,6,9
China,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,3290.9163984413644,0,TRUE,TRUE,6,9
Japan,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,2671.1450774092145,0,TRUE,TRUE,6,9
New_Zealand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,2515.8906290663226,0.2,TRUE,TRUE,6,9
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,386.1582189368353,NA,FALSE,FALSE,6,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,471.1630294955563,0.4,TRUE,TRUE,6,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1765.4611013822894,NA,FALSE,FALSE,6,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1034.345933132215,0,TRUE,TRUE,6,9
Australia,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,3204.458926394353,0,TRUE,TRUE,7,9
Brazil,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,469.23776729077383,0.5,TRUE,TRUE,7,9
China,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,3290.9163984413644,0,TRUE,TRUE,7,9
Japan,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,2671.1450774092145,0,TRUE,TRUE,7,9
New_Zealand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,2515.8906290663226,0.2,TRUE,TRUE,7,9
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,386.1582189368353,NA,FALSE,FALSE,7,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,471.1630294955563,0.4,TRUE,TRUE,7,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1765.4611013822894,NA,FALSE,FALSE,7,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1034.345933132215,0,TRUE,TRUE,7,9
Australia,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,3204.458926394353,0,TRUE,TRUE,7,9
Brazil,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,469.23776729077383,0.5,TRUE,TRUE,7,9
China,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,3290.9163984413644,0,TRUE,TRUE,7,9
Japan,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,2671.1450774092145,0,TRUE,TRUE,7,9
New_Zealand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,2515.8906290663226,0.2,TRUE,TRUE,7,9
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,386.1582189368353,NA,FALSE,FALSE,7,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,471.1630294955563,0.4,TRUE,TRUE,7,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,1765.4611013822894,NA,FALSE,FALSE,7,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,1034.345933132215,0,TRUE,TRUE,7,9
Australia,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,3204.458926394353,0,TRUE,TRUE,7,9
Brazil,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,469.23776729077383,0.5,TRUE,TRUE,7,9
China,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,3290.9163984413644,0,TRUE,TRUE,7,9
Japan,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,2671.1450774092145,0,TRUE,TRUE,7,9
New_Zealand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,2515.8906290663226,0.2,TRUE,TRUE,7,9
Sweden,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,386.1582189368353,NA,FALSE,FALSE,7,9
Thailand,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,471.1630294955563,0.4,TRUE,TRUE,7,9
United_Kingdom,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,1765.4611013822894,NA,FALSE,FALSE,7,9
United_States,0.03,3% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,1034.345933132215,0,TRUE,TRUE,7,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,3204.458926394353,NA,FALSE,FALSE,0,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,469.23776729077383,NA,FALSE,FALSE,0,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,3290.9163984413644,NA,FALSE,FALSE,0,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,2671.1450774092145,0.4,TRUE,FALSE,0,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,2515.8906290663226,NA,FALSE,FALSE,0,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,386.1582189368353,0.3,TRUE,FALSE,0,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,471.1630294955563,NA,FALSE,FALSE,0,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,1765.4611013822894,NA,FALSE,FALSE,0,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,1034.345933132215,NA,FALSE,FALSE,0,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,3204.458926394353,NA,FALSE,FALSE,0,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,469.23776729077383,NA,FALSE,FALSE,0,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,3290.9163984413644,NA,FALSE,FALSE,0,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,2671.1450774092145,0.4,TRUE,FALSE,0,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,2515.8906290663226,NA,FALSE,FALSE,0,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,386.1582189368353,0.3,TRUE,FALSE,0,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,471.1630294955563,NA,FALSE,FALSE,0,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,1765.4611013822894,NA,FALSE,FALSE,0,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,1034.345933132215,NA,FALSE,FALSE,0,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,3204.458926394353,NA,FALSE,FALSE,0,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,469.23776729077383,NA,FALSE,FALSE,0,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,3290.9163984413644,NA,FALSE,FALSE,0,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,2671.1450774092145,0.4,TRUE,FALSE,0,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,2515.8906290663226,NA,FALSE,FALSE,0,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,386.1582189368353,0.3,TRUE,FALSE,0,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,471.1630294955563,NA,FALSE,FALSE,0,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,1765.4611013822894,NA,FALSE,FALSE,0,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,1034.345933132215,NA,FALSE,FALSE,0,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,3204.458926394353,NA,FALSE,FALSE,0,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,469.23776729077383,NA,FALSE,FALSE,0,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,3290.9163984413644,NA,FALSE,FALSE,0,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,2671.1450774092145,0.4,TRUE,FALSE,0,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,2515.8906290663226,NA,FALSE,FALSE,0,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,386.1582189368353,0.3,TRUE,FALSE,0,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,471.1630294955563,NA,FALSE,FALSE,0,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,1765.4611013822894,NA,FALSE,FALSE,0,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,1034.345933132215,NA,FALSE,FALSE,0,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,3204.458926394353,NA,FALSE,FALSE,0,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,469.23776729077383,NA,FALSE,FALSE,0,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,3290.9163984413644,NA,FALSE,FALSE,0,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,2671.1450774092145,0.4,TRUE,FALSE,0,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,2515.8906290663226,NA,FALSE,FALSE,0,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,386.1582189368353,0.3,TRUE,FALSE,0,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,471.1630294955563,NA,FALSE,FALSE,0,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,1765.4611013822894,NA,FALSE,FALSE,0,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,1034.345933132215,NA,FALSE,FALSE,0,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,3204.458926394353,NA,FALSE,FALSE,0,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,469.23776729077383,NA,FALSE,FALSE,0,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,3290.9163984413644,NA,FALSE,FALSE,0,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,2671.1450774092145,0.4,TRUE,FALSE,0,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,2515.8906290663226,NA,FALSE,FALSE,0,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,386.1582189368353,0.3,TRUE,FALSE,0,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,471.1630294955563,NA,FALSE,FALSE,0,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,1765.4611013822894,NA,FALSE,FALSE,0,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,1034.345933132215,NA,FALSE,FALSE,0,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,3204.458926394353,NA,FALSE,FALSE,1,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,469.23776729077383,NA,FALSE,FALSE,1,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,3290.9163984413644,NA,FALSE,FALSE,1,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,2671.1450774092145,0.4,TRUE,FALSE,1,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,2515.8906290663226,NA,FALSE,FALSE,1,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,386.1582189368353,0.3,TRUE,TRUE,1,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,471.1630294955563,NA,FALSE,FALSE,1,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1765.4611013822894,NA,FALSE,FALSE,1,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1034.345933132215,NA,FALSE,FALSE,1,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,3204.458926394353,NA,FALSE,FALSE,1,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,469.23776729077383,NA,FALSE,FALSE,1,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,3290.9163984413644,NA,FALSE,FALSE,1,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,2671.1450774092145,0.4,TRUE,FALSE,1,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,2515.8906290663226,NA,FALSE,FALSE,1,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,386.1582189368353,0.3,TRUE,TRUE,1,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,471.1630294955563,NA,FALSE,FALSE,1,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1765.4611013822894,NA,FALSE,FALSE,1,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1034.345933132215,NA,FALSE,FALSE,1,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,3204.458926394353,NA,FALSE,FALSE,2,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,469.23776729077383,NA,FALSE,FALSE,2,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,3290.9163984413644,NA,FALSE,FALSE,2,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,2671.1450774092145,0.4,TRUE,TRUE,2,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,2515.8906290663226,NA,FALSE,FALSE,2,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,386.1582189368353,0.3,TRUE,TRUE,2,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,471.1630294955563,NA,FALSE,FALSE,2,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1765.4611013822894,NA,FALSE,FALSE,2,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1034.345933132215,NA,FALSE,FALSE,2,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,3204.458926394353,NA,FALSE,FALSE,2,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,469.23776729077383,NA,FALSE,FALSE,2,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,3290.9163984413644,NA,FALSE,FALSE,2,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,2671.1450774092145,0.4,TRUE,TRUE,2,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,2515.8906290663226,NA,FALSE,FALSE,2,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,386.1582189368353,0.3,TRUE,TRUE,2,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,471.1630294955563,NA,FALSE,FALSE,2,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1765.4611013822894,NA,FALSE,FALSE,2,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1034.345933132215,NA,FALSE,FALSE,2,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,3204.458926394353,NA,FALSE,FALSE,2,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,469.23776729077383,NA,FALSE,FALSE,2,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,3290.9163984413644,NA,FALSE,FALSE,2,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,2671.1450774092145,0.4,TRUE,TRUE,2,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,2515.8906290663226,NA,FALSE,FALSE,2,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,386.1582189368353,0.3,TRUE,TRUE,2,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,471.1630294955563,NA,FALSE,FALSE,2,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1765.4611013822894,NA,FALSE,FALSE,2,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1034.345933132215,NA,FALSE,FALSE,2,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,3204.458926394353,NA,FALSE,FALSE,2,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,469.23776729077383,NA,FALSE,FALSE,2,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,3290.9163984413644,NA,FALSE,FALSE,2,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,2671.1450774092145,0.4,TRUE,TRUE,2,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,2515.8906290663226,NA,FALSE,FALSE,2,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,386.1582189368353,0.3,TRUE,TRUE,2,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,471.1630294955563,NA,FALSE,FALSE,2,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,1765.4611013822894,NA,FALSE,FALSE,2,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,1034.345933132215,NA,FALSE,FALSE,2,9
Australia,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,3204.458926394353,NA,FALSE,FALSE,2,9
Brazil,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,469.23776729077383,NA,FALSE,FALSE,2,9
China,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,3290.9163984413644,NA,FALSE,FALSE,2,9
Japan,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,2671.1450774092145,0.4,TRUE,TRUE,2,9
New_Zealand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,2515.8906290663226,NA,FALSE,FALSE,2,9
Sweden,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,386.1582189368353,0.3,TRUE,TRUE,2,9
Thailand,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,471.1630294955563,NA,FALSE,FALSE,2,9
United_Kingdom,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,1765.4611013822894,NA,FALSE,FALSE,2,9
United_States,0.05,5% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,1034.345933132215,NA,FALSE,FALSE,2,9
